Page Name,User Name,Facebook Id,Likes at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Overperforming Score
Lega - Salvini Premier,legasalvinipremier,422703967772535,764369,2020-09-01 20:01:03 EDT,Native Video,252,21,54,1,0,1,0,2,0,share,4991,425757,0,00:01:51,https://www.facebook.com/legasalvinipremier/posts/3574131835963050,"#MUSUMECI: ""GLI HOTSPOT SONO FUORILEGGE!”",https://www.facebook.com/legasalvinipremier/videos/609179989991172/,,,Lega - Salvini Premier,"#MUSUMECI: ""GLI HOTSPOT SONO FUORILEGGE!”",,,-4.02
Lega - Salvini Premier,legasalvinipremier,422703967772535,764369,2020-09-01 10:36:07 EDT,Native Video,4692,641,1682,122,10,21,17,66,21,crosspost,53566,79358,425757,00:01:51,https://www.facebook.com/legasalvinipremier/posts/609179989991172,"#MUSUMECI: ""GLI HOTSPOT SONO FUORILEGGE!”",https://www.facebook.com/legasalvinipremier/videos/609179989991172/,,,"#MUSUMECI: ""GLI HOTSPOT SONO FUORILEGGE!”",,,,5.46
Lega - Salvini Premier,legasalvinipremier,422703967772535,763934,2020-08-31 05:30:04 EDT,Link,586,277,97,3,4,6,5,124,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3568354249874142,"MUSUMECI SUGLI SBARCHI: “LAMPEDUSA NON CE LA FA PIÙ, SILENZIO DA ROMA”.",https://www.lastampa.it/politica/2020/08/30/news/musumeci-sugli-sbarchi-lampedusa-non-ce-la-fa-piu-silenzio-da-roma-1.39247207,,,"Musumeci sugli sbarchi: “Lampedusa non ce la fa più, silenzio da Roma”",Il presidente della Regione Sicilia attacca il governo: «Conte convochi il Consiglio dei ministri per l’emergenza migranti”,,,1.62
Lega - Salvini Premier,legasalvinipremier,422703967772535,763440,2020-08-30 08:21:04 EDT,Native Video,2693,595,1629,11,9,6,24,467,7,share,52990,5406722,0,00:04:01,https://www.facebook.com/legasalvinipremier/posts/3565251156851118,"🔴 #Salvini: ‼️‼️‼️”GOVERNO COMPLICE, CI AVETE VENDUTI ALL’EUROPA!”. Solidarietà ai cittadini di Lampedusa (450 sbarchi con un unico barcone solo questa notte!), a tutti i siciliani e al presidente Musumeci, che viene bloccato in ogni iniziativa a difesa della sua gente. Questo governo anti-italiano, il borioso Conte e la burocrate Lamorgese, i poltronari di Pd e 5 Stelle, invisi alla maggioranza del Paese, saranno ricordati come una disgrazia. Chi ha la fortuna di poter votare il 20 e 21 settembre lo faccia e dia un segnale forte, stanno distruggendo quanto di piu bello abbiamo, un isola stupenda, e calpestando l’orgoglio e la dignità di un intero popolo!!! 🇮🇹",https://www.facebook.com/salviniofficial/videos/743786462834501/,,,Matteo Salvini,"‼️‼️‼️”GOVERNO COMPLICE, CI AVETE VENDUTI ALL’EUROPA!”.
Solidarietà ai cittadini di Lampedusa (450 sbarchi con un unico barcone solo questa notte!), a tutti i siciliani e al presidente Musumeci, che viene bloccato in ogni iniziativa a difesa della sua gente. Questo governo anti-italiano, il borioso Conte e la burocrate Lamorgese, i poltronari di Pd e 5 Stelle, invisi alla maggioranza del Paese, saranno ricordati come una disgrazia. Chi ha la fortuna di poter votare il 20 e 21 settembre lo faccia e dia un segnale forte, stanno distruggendo quanto di piu bello abbiamo, un isola stupenda, e calpestando l’orgoglio e la dignità di un intero popolo!!! 🇮🇹",,,4.08
Matteo Salvini,salviniofficial,252306033154,4355782,2020-08-30 08:15:47 EDT,Live Video Complete,85280,23073,62287,2651,556,401,999,14741,303,original,3726362,5406681,0,00:04:01,https://www.facebook.com/salviniofficial/posts/743786462834501,"‼️‼️‼️”GOVERNO COMPLICE, CI AVETE VENDUTI ALL’EUROPA!”. Solidarietà ai cittadini di Lampedusa (450 sbarchi con un unico barcone solo questa notte!), a tutti i siciliani e al presidente Musumeci, che viene bloccato in ogni iniziativa a difesa della sua gente. Questo governo anti-italiano, il borioso Conte e la burocrate Lamorgese, i poltronari di Pd e 5 Stelle, invisi alla maggioranza del Paese, saranno ricordati come una disgrazia. Chi ha la fortuna di poter votare il 20 e 21 settembre lo faccia e dia un segnale forte, stanno distruggendo quanto di più bello abbiamo, un isola stupenda, e calpestando l’orgoglio e la dignità di un intero popolo!!! 🇮🇹",https://www.facebook.com/salviniofficial/videos/743786462834501/,,,DISPERAZIONE E PROTESTE DEI CITTADINI A LAMPEDUSA (30.08.2020),,,,11.68
Matteo Salvini,salviniofficial,252306033154,4355782,2020-08-30 04:08:01 EDT,Photo,26430,16175,13259,85,233,240,619,17492,22,,0,0,0,N/A,https://www.facebook.com/salviniofficial/posts/10158034925743155,"‼️‼️‼️ NELLA NOTTE ALTRI 450 ARRIVI A LAMPEDUSA, MENTRE IL GOVERNO TRASCINA IN TRIBUNALE ME E LA SICILIA Nella notte sbarcati in un colpo solo 450 immigrati clandestini a Lampedusa, in fuga dalla famosa “guerra di Tunisia”... Persino il sindaco (di sinistra) dice: basta angherie, il governo intervenga o chiudiamo tutta l’isola con sciopero generale. La situazione è fuori controllo, la Sicilia è assediata, migliaia di immigrati si riverseranno nelle nostre strade e nelle nostre città a quarantena finita (per non parlare di quelli che fuggono), con un rischio sociale e sanitario altissimo. Eppure, per Conte-Lamorgese-Pd-5Stelle-Renzi-Leu il pericolo sono i siciliani e gli altri italiani che si oppongono all’invasione. Per me ci sarà il processo a Catania, il 3 ottobre, e contro il presidente Musumeci c’è stato il ricorso al Tar. Questo governo spalanca i porti e vuole arrestare chi dice NO, uno schifo. #governoclandestino",https://www.facebook.com/salviniofficial/photos/a.10151670912208155/10158034925698155/?type=3,,SBARCO NOTTURNO A LAMPEDUSA Lampedusa 30.08.2020 @LegaSalviniPremier HAHOHE 450 STOP BASTA! IL SINDACO DI SINISTRA: SIAMO IN GINOCCHIO,,,,,2.79
Lega - Salvini Premier,legasalvinipremier,422703967772535,763440,2020-08-30 03:55:06 EDT,Photo,996,739,579,3,2,13,9,591,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3564600623582838,"‼️‼️‼️IMMIGRAZIONE, SALVINI: “NELLA NOTTE ALTRI 450 ARRIVI A LAMPEDUSA, MENTRE IL GOVERNO TRASCINA IN TRIBUNALE ME E LA SICILIA “Nella notte sbarcati in un colpo solo ben 450 immigrati a Lampedusa, quasi il doppio dei tunisini rimpatriati dal governo in tutto il mese di agosto: è l’ennesima prova del totale fallimento del Viminale, mentre le ong coccolate da Conte e Lamorgese sono pronte a portare in Italia altre centinaia di clandestini. La situazione è fuori controllo, Lampedusa è assediata, migliaia di immigrati rischiano di invadere le nostre strade a quarantena finita e c’è un grosso rischio sanitario. Eppure, per Conte-Lamorgese-Pd-5Stelle-Renzi-Leu il pericolo sono i siciliani e gli altri italiani che si oppongono all’invasione. Per me ci sarà il processo a Catania, il 3 ottobre, e contro Musumeci c’è stato il ricorso al Tar. Questo governo spalanca i porti e vuole arrestare gli italiani che dicono NO”. Lo dice il leader della Lega Matteo Salvini.",https://www.facebook.com/legasalvinipremier/photos/a.597100443666219/3564600556916178/?type=3,,SBARCO NOTTURNO A LAMPEDUSA Lampedusa 30.08.2020 @LegaSalviniPremier HAHOHE 450 STOP BASTA! IL SINDACO DI SINISTRA: SIAMO IN GINOCCHIO,,,,,2.67
Lega - Salvini Premier,legasalvinipremier,422703967772535,763440,2020-08-30 03:30:02 EDT,Link,46,53,18,0,0,0,0,28,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3564541476922086,"MIGRANTI, TRENTA SBARCHI A LAMPEDUSA IN UN GIORNO MUSUMECI: «GOVERNO COSA FA»?",https://www.lasicilia.it/news/agrigento/358932/migranti-trenta-sbarchi-a-lampedusa-in-un-giorno-musumeci-governo-cosa-fa.html,,,"Migranti, trenta sbarchi a Lampedusa in un giorno Musumeci: «Governo cosa fa»?",Nell'isola delle Pelagie è sempre emergenza con più di 1000 persone nell'hotspot,,,-4.69
Lega - Salvini Premier,legasalvinipremier,422703967772535,763440,2020-08-30 03:00:02 EDT,Link,117,73,96,0,1,12,1,102,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3564467193596181,"VIRUS, TRE NIGERIANI SCATENANO IL PANICO ALL’OSPEDALE CELIO DOPO AVER SAPUTO DI ESSERE POSITIVI",https://roma.corriere.it/notizie/cronaca/20_agosto_29/virus-tre-nigeriani-scatenano-panico-all-ospedale-celio-aver-saputo-essere-positivi-2a268014-ea21-11ea-80e5-bbd042ec2ced.shtml,,,Migranti positivi al Covid prendono a morsi i medici per tentare di fuggire dall’ospedale,Un uomo e due ragazze hanno dapprima aggredito tre sottufficiali addetti alle dimissioni dei pazienti e quindi anche il responsabile del reparto e il suo vice,,,-1.69
Lega - Salvini Premier,legasalvinipremier,422703967772535,763440,2020-08-30 02:00:02 EDT,Link,106,113,25,3,2,2,1,89,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3564330876943146,"CELIO: TRE MIGRANTI POSITIVI AGGREDISCONO MILITARI, DENUNCIATI.",https://www.rainews.it/dl/rainews/articoli/Celio-tre-migranti-positivi-aggrediscono-militari-denunciati-9f97c201-cf0a-4bbc-8303-74e7a9411bf2.html,,,"Celio: tre migranti positivi aggrediscono militari, denunciati","Quando hanno capito che il personale medico stava dimettendo un cittadino del  Bangladesh hanno aggredito i sanitari e hanno tentato di uscire. Per questo due nigeriane e un nigeriano, positivi al Covid 19, sono stati denunciati dai carabinieri per violenza privata, resistenza e violenza a incarica...",,,-1.99
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 17:50:02 EDT,Link,700,124,91,2,1,4,5,107,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3563295510380016,"IMMIGRAZIONE, MATTEO SALVINI SUI TRE NIGERIANI: ""MORSI E BOTTE IN OSPEDALE, CONTE E LAMORGESE CI METTONO IN PERICOLO"".",https://www.liberoquotidiano.it/news/italia/24349397/immigrazione-matteo-salvini-nigeriani-morsi-botte-ospedale-conte-lamorgese-pericolo.html,,,"Immigrazione, Matteo Salvini sui tre nigeriani: ""Morsi e botte in ospedale, Conte e Lamorgese ci mettono in pericolo""",Matteo Salvini non è rimasto indifferente dinanzi alle notizie che arrivano dall’ospedale militare del Celio di Roma. Tre migranti nige...,,,1.52
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 17:23:02 EDT,Link,337,546,477,1,3,7,10,474,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3563235080386059,"ROMA, 3 NIGERIANI POSITIVI FUGGONO DAL CELIO: REPARTO DEVASTATO, MORSI E BOTTE A MILITARI E MEDICI",https://www.secoloditalia.it/2020/08/roma-3-nigeriani-positivi-fuggono-dal-celio-reparto-devastato-morsi-e-botte-a-militari-e-medici/,,,"Roma, 3 nigeriani positivi fuggono dal Celio: reparto devastato, morsi e botte a militari e medici - Secolo d'Italia","Roma, 3 nigeriani positivi fuggono dal Celio: reparto devastato, morsi e botte a militari e sanitari. Strappata la tuta anti-Covid a un giovane ufficiale",,,2.73
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 17:05:02 EDT,Link,1194,246,57,0,0,9,6,251,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3563194200390147,"#SALVINI: ""TRE NIGERIANI AGGREDISCONO MILITARI, GOVERNO METTE IN PERICOLO ITALIA"".",https://www.adnkronos.com/fatti/politica/2020/08/29/salvini-tre-nigeriani-aggrediscono-militari-governo-mette-pericolo-italia_lgjbhZ4HWTREncBaQtIWuJ.html,,,"Salvini: ""Tre nigeriani aggrediscono militari, governo mette in pericolo Italia""","“Mentre il Viminale dà i numeri pur di negare l’emergenza immigrazione, nel mondo reale tre nigeriani positivi al Covid hanno scatenato il panico all’ospedale militare del Celio a Roma: morsi e botte a militari e personale sanitario. Gli italiani pagano per l’incapacità di Conte e Lamorges...",,,2.59
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 16:52:02 EDT,Link,321,428,535,1,8,10,11,487,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3563164177059816,"IMMIGRAZIONE, TRE NIGERIANI COL COVID RIBALTANO L'OSPEDALE DEL CELIO A ROMA: ""VIOLENZA INAUDITA E FUGA"".",https://www.liberoquotidiano.it/news/italia/24349281/immigrazione-nigeriani-positivi-coronavirus-ospedale-celio-roma-violenza-fuga.html,,,"Immigrazione, tre nigeriani col Covid ribaltano l'ospedale del Celio a Roma: ""Violenza inaudita e fuga""",Un caos terrificante è stato scatenato all’ ospedale militare del Celio a Roma da tre nigeriani . Più precisamente si tratta di ...,,,2.65
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 15:42:02 EDT,Link,163,161,89,1,5,8,6,171,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3562992237077010,"ROMA, MIGRANTI POSITIVI AL COVID TENTANO FUGA E AGGREDISCONO MEDICI E UFFICIALI: TENSIONE ALL'OSPEDALE MILITARE AL CELIO.",https://www.ilmessaggero.it/italia/covid_roma_migranti_positivi_fuga_celio_ospedale_militare_aggressione_medici-5431331.html,,,"Roma, migranti positivi al Covid tentano evasione al Celio: botte e morsi a medici e ufficiali. Guerini: «Inammissibile»","Tensioni all'ospedale militare del Celio a Roma. Tre nigeriani, due donne e un uomo, ricoverati da qualche giorno nel nosocomio perché positivi al Covid, hanno scatenato il finimondo nella...",,,-1.12
Fratelli d'Italia,FdI.paginaufficiale,355710427861591,280474,2020-08-29 14:25:20 EDT,Link,3700,518,298,18,8,15,37,690,4,,0,0,0,N/A,https://www.facebook.com/FdI.paginaufficiale/posts/3169395809826358,🔵 Governo di irresponsabili.,https://www.adnkronos.com/fatti/politica/2020/08/29/meloni-nigeriani-contro-militari-celio-governo-irresponsabile_3l7C4OLZE5wB3ZIzgQ0vCJ.html,,,"Meloni: ""Nigeriani contro militari al Celio, governo irresponsabile""","""Scandaloso: tre immigrati nigeriani positivi al Covid ricoverati all'ospedale militare del Celio hanno scatenato il caos, tentato la fuga e aggredito anche a morsi militari e sanitari. Questo Governo di pazzi irresponsabili mette in pericolo la sicurezza e la salute degli italiani e vuole trasforma...",,,2.04
Giorgia Meloni,giorgiameloni.paginaufficiale,38919827644,1632980,2020-08-29 13:53:30 EDT,Photo,14448,6962,10572,31,216,171,460,14276,9,,0,0,0,N/A,https://www.facebook.com/giorgiameloni.paginaufficiale/posts/10158543443382645,"Scandaloso: tre immigrati nigeriani positivi al Covid ricoverati all'ospedale militare del Celio hanno scatenato il caos, tentato la fuga e aggredito anche a morsi militari e sanitari. Questo Governo di pazzi irresponsabili mette in pericolo la sicurezza e la salute degli italiani e vuole trasformare l'Italia nel campo profughi d'Europa. Vergogna",https://www.facebook.com/giorgiameloni.paginaufficiale/photos/a.10151958645677645/10158543443117645/?type=3,,"ITALIA lMessaggero Roma, migranti positivi al Covid tentano fuga e aggrediscono medici e ufficiali: tensione all'ospedale militare al Celio",,,,,1.31
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 13:45:01 EDT,Photo,1000,706,755,3,8,17,22,875,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3562677587108475,"🔴 ULTIM'ORA #Salvini: ""Mentre il Viminale dà i numeri pur di negare l’emergenza immigrazione, nel mondo reale tre nigeriani positivi al Covid hanno scatenato il panico all'ospedale militare del Celio a Roma: morsi e botte al personale sanitario, tuta anti-Covid strappata a un militare. Tutta la mia solidarietà. La situazione è insostenibile""",https://www.facebook.com/legasalvinipremier/photos/a.423252457717686/3562670953775805/?type=3,,"ULTIM'ORA ORA POLIZIA adnkronos CAOS AL CELIO DI ROMA, 3 MIGRANTI POSITIVI TENTANO FUGA E SCATENANO IL PANICO",,,,,3.09
Matteo Salvini,salviniofficial,252306033154,4355016,2020-08-29 13:28:42 EDT,Photo,18496,9969,16799,34,313,137,684,21244,24,,0,0,0,N/A,https://www.facebook.com/salviniofficial/posts/10158033114428155,"🔴 ULTIM'ORA Mentre il Viminale dà i numeri pur di negare l’emergenza immigrazione, nel mondo reale tre nigeriani positivi al Covid hanno scatenato il panico all'ospedale militare del Celio a Roma: morsi e botte al personale sanitario, tuta anti-Covid strappata a un militare. Tutta la mia solidarietà. La situazione è insostenibile.",https://www.facebook.com/salviniofficial/photos/a.278194028154/10158033113468155/?type=3,,"SABATO 29 AGOSTO 2020 19.01.46 ULTIM'ORA **FLASH CORONAVIRUS: CAOS AL CELIO DI ROMA, 3 MIGRANTI POSITIVI TENTANO FUGA E SCATENANO IL PANICO- FLASH**= adnkronos ADN0902 7 CRO 0 ADN CRO NAZ *FLASH CORONAVIRUS: CAOS AL CELIO DI ROMA, MIGRANTI POSITIVI TENTANO FUGA SCATENANO PANICO- FLASH** (Mig/Adnkronos) ISSN 2465 1222 29-AGO-20 19:01 NNNN MORSI E BOTTE, REPARTO DEVASTATO, TRE NIGERIANI STRAPPANO TUTA ANTI-COVID A UN MILITARE",,,,,2.53
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 13:12:02 EDT,Link,366,206,94,0,3,6,9,148,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3562589680450599,"MIGRANTI, MUSUMECI: LAMPEDUSA COLLASSA DI NUOVO, GOVERNO AGISCA.",http://www.askanews.it/cronaca/2020/08/29/migranti-musumeci-lampedusa-collassa-di-nuovo-governo-agisca-pn_20200829_00026/,,,"Migranti, Musumeci: Lampedusa collassa di nuovo, Governo agisca","Palermo, 29 ago. (askanews) – “Altri 30 sbarchi a Lampedusa. Nell’HotSpot sono di nuovo più di mille: seicento in sole 48 ore. Se la mia ordinanza non fosse stata sospesa, oggi avremmo una realtà molto diversa. Ma il governo centrale dice che è sua la responsabilità. E allora? Perché non ...",,,1.23
Giorgia Meloni,giorgiameloni.paginaufficiale,38919827644,1632980,2020-08-29 10:06:16 EDT,Photo,18995,3867,5209,112,60,37,408,3345,60,,0,0,0,N/A,https://www.facebook.com/giorgiameloni.paginaufficiale/posts/10158542935627645,"Continuano gli sbarchi e i disagi in Sicilia, nella complicità e nel silenzio del Governo pentapiddino. Noi stiamo dalla parte di Musumeci e del popolo siciliano.",https://www.facebook.com/giorgiameloni.paginaufficiale/photos/a.10151958645677645/10158542935237645/?type=3,,"""ALTRI 30 SBARCHIA LAMPEDUSA. NELL'HOTSPOT SONO DI NUOVO PIÙ DI MILLE: SEICENTO IN SOLE 48 ORE. SE LA MIA ORDINANZA NON FOSSE STATA SOSPESA, OGGI AVREMMO UNA REALTÀ MOLTO DIVERSA. MA IL GOVERNO CENTRALE DICE CHE È SUA LA RESPONSABILITÀ, ALLORA? PERCHÉ NON INTERVIENE? SILENZIO ASSORDANTE. TANTO, A PAGARE TUTTO QUESTO PESO DA UN DECENNIO È SEMPRE E SOLO LA SICILIA E PER PRIMA LAMPEDUSA."" NELLO MUSUMECI",,,,,-1.12
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 04:48:01 EDT,Link,219,101,25,0,1,1,6,54,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3561229300586637,"#MUSUMECI: “LAMPEDUSA SCOPPIA, GESTIONE SBARCHI SEMBRA BOLLETTINO DI GUERRA”",https://www.iltempo.it/video-news-by-vista/2020/08/28/video/migranti-musumeci-lampedusa-scoppia-gestione-sbarchi-sembra-bollettino-di-guerra--24341510/,,,"Migranti, Musumeci: “Lampedusa scoppia, gestione sbarchi sembra bollettino di guerra”","(Agenzia Vista) Roma, 28 agosto 2020 Migranti, Musumeci: “Lampedusa scoppia, gestione sbarchi sembra bollettino di guerra” “Lampedusa scoppia di nuovo...",,,-1.67
Lega - Salvini Premier,legasalvinipremier,422703967772535,763194,2020-08-29 03:32:01 EDT,Link,1712,544,312,2,10,6,66,396,4,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3561045503938350,"#MUSUMECI: “#LAMPEDUSA SCOPPIA, SEMBRA UN BOLLETTINO DI GUERRA”",https://www.agi.it/vista-tv/video/2020-08-28/migranti-musumeci-lampedusa-scoppia-bollettino-guerra-9513821/,,,"Musumeci: “Lampedusa scoppia, sembra un bollettino di guerra”","(Agenzia Vista) Roma, 28 agosto 2020 Migranti, Musumeci: “Lampedusa scoppia, gestione sbarchi sembra bollettino di guerra” “Lampedusa scoppia di nuovo, con quasi 700 persone. Non è possibile che questa sia la gestione ordinaria dell’immigrazione. Sembra un bollettino di guerra”. Così Nel...",,,4.49
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 20:01:02 EDT,Native Video,888,191,331,0,0,3,6,130,1,share,23173,1567184,0,00:03:41,https://www.facebook.com/legasalvinipremier/posts/3560108924032008,"300 SBARCHI NELLA NOTTE A #LAMPEDUSA, LA RABBIA DI MUSUMECI",https://www.facebook.com/legasalvinipremier/videos/1111627005900412/,,,Lega - Salvini Premier,"300 SBARCHI NELLA NOTTE A #LAMPEDUSA, LA RABBIA DI MUSUMECI",,,1.16
Partito Democratico,partitodemocratico,77034286895,345214,2020-08-28 16:00:16 EDT,Photo,382,280,55,0,1,7,1,17,1,,0,0,0,N/A,https://www.facebook.com/partitodemocratico/posts/10158068756081896,"Che la destra italiana abbia deciso di puntare tutta la campagna delle regionali sulla vicenda della migrazione lo avevano capito anche i sassi. Che stiano raccontando balle sui numeri se ne sono accorti tutti. Che pur di far parlare di se adesso si attacchino anche i magistrati amministrativi ancora effettivamente non c'eravamo arrivati. Guardate questo non è che un assaggio. Ne vedremo ancora delle belle. Quando Salvini sarà a processo vedrete quanti saranno gli attacchi alla magistratura. Se dovessero esserci sentenze sfavorevoli della Corte Costituzionale, si attaccherà quell'organo costituzionale. Non ci sarà pace politica in questo paese fintanto che tutte le parti non accetteranno sempre la legittimità degli organi dello Stato. Noi lo facciamo da sempre. La destra vuole la delegittimazione di qualsiasi potere che si frapponga ai loro disegni, è la loro cifra culturale. Lo sappiamo da tempo. Ci vorrebbe una destra liberale in Italia capace di non delegittimare sempre tutto in ragione del potere, ma non la si sente. E allora prevale la destra destra di Musumeci. Emanuele Fiano",https://www.facebook.com/partitodemocratico/photos/a.113463676895/10158068823931896/?type=3,,Fanno solo strumentalizzazioni PD Partito/Democratico Partito,,,,,-2.47
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 15:31:02 EDT,Native Video,2290,442,816,5,14,9,21,361,3,share,37749,1567184,0,00:03:41,https://www.facebook.com/legasalvinipremier/posts/3559527797423454,🔴 #Salvini: Sottoscrivo e condivido le parole del governatore della Sicilia Musumeci. Governo VERGOGNOSO!,https://www.facebook.com/salviniofficial/videos/1111704492559330/,,,Matteo Salvini,"Sottoscrivo e condivido le parole del governatore della Sicilia Musumeci.
Governo VERGOGNOSO!",,,2.97
Matteo Salvini,salviniofficial,252306033154,4354190,2020-08-28 15:25:19 EDT,Native Video,36341,6012,17809,176,109,82,470,6271,103,crosspost,645096,1128582,1567166,00:03:41,https://www.facebook.com/salviniofficial/posts/10158030094123155,Sottoscrivo e condivido le parole del governatore della Sicilia Musumeci. Governo VERGOGNOSO!,https://www.facebook.com/salviniofficial/videos/1111704492559330/,,,LA RABBIA DI MUSUMECI: A ROMA NON SI INDIGNANO?,,,,2.86
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 14:51:01 EDT,Link,459,200,93,1,2,6,24,133,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3559424570767110,"RAFFICA DI SBARCHI SU #LAMPEDUSA, #MUSUMECI: ""SEMBRA UN BOLLETTINO DI GUERRA""",https://www.agrigentonotizie.it/politica/lampedusa-sbarchi-migranti-musumeci-bollettino-guerra-roma-indignarsi.html,,,"Raffica di sbarchi su Lampedusa, Musumeci: ""Sembra un bollettino di guerra""","Il governatore: ""Ma è mai possibile che tutto questi debba passare per gestione ordinaria? Ma è mai possibile che non ci sia mai la voglia, lo stimolo, l'impeto ad indignarsi a Roma?""",,,1.35
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 14:29:01 EDT,Link,171,91,26,1,1,5,7,51,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3559367654106135,"MIGRANTI, #MUSUMECI: ""LAMPEDUSA SCOPPIA DI NUOVO""",https://www.grandangoloagrigento.it/ultime-notizie/migranti-musumeci-lampedusa-scoppia-di-nuovo,,,"Migranti, Musumeci: ""Lampedusa scoppia di nuovo"""," “Lampedusa scoppia di nuovo, con quasi 700 persone. A Pozzallo nuovi positivi. A Marzamemi sbarcati in 40. A largo di ...",,,-1.93
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 10:46:14 EDT,Native Video,10349,2996,8275,162,37,78,113,1768,49,crosspost,150926,438587,1567184,00:03:41,https://www.facebook.com/legasalvinipremier/posts/1111627005900412,"300 SBARCHI NELLA NOTTE A #LAMPEDUSA, LA RABBIA DI MUSUMECI",https://www.facebook.com/legasalvinipremier/videos/1111627005900412/,,,LA RABBIA DI MUSUMECI: A ROMA NON SI INDIGNANO?,,,,17.89
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 09:13:50 EDT,Live Video Complete,1023,425,140,111,4,21,1,32,10,crosspost,26636,31018,37108,00:07:11,https://www.facebook.com/legasalvinipremier/posts/934672740386955,"🔴 Ennesima vergogna italiana, governo e “giustizia” spalancano porti e porte ai clandestini. Dalla Lega massimo sostegno a Musumeci e ai siciliani. Luca #Toccalini",https://www.facebook.com/legasalvinipremier/videos/934672740386955/,,,"LUCA TOCCALINI, L'ARIA CHE TIRA (28.08.2020)",,,,-1.38
Lega - Salvini Premier,legasalvinipremier,422703967772535,762936,2020-08-28 02:39:00 EDT,Link,303,239,32,3,0,3,0,26,3,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3557566794286221,"SICILIA, #SALVINI SU STOP A ORDINANZA #MUSUMECI: ""ENNESIMA VERGOGNA ITALIANA""",https://www.tgcom24.mediaset.it/cronaca/sicilia-salvini-su-stop-a-ordinanza-musumeci-ennesima-vergogna-italiana_22332941-202002a.shtml,,,"Sicilia, Salvini su stop a ordinanza Musumeci: ""Ennesima vergogna italiana"" - Tgcom24","Matteo Salvini definisce ""l'ennesima vergogna italiana"" la decisione del Tar di sospendere l'ordinanza con cui il governatore della Sicilia, Nello Musumeci, imponeva lo sgombero di hotspot e centri di accoglienza per ...",,,-1.12
Giorgia Meloni,giorgiameloni.paginaufficiale,38919827644,1632132,2020-08-27 15:08:36 EDT,Photo,36434,5518,5675,360,59,194,187,4649,111,,0,0,0,N/A,https://www.facebook.com/giorgiameloni.paginaufficiale/posts/10158538277872645,Fratelli d'Italia è al fianco di Nello Musumeci,https://www.facebook.com/giorgiameloni.paginaufficiale/photos/a.10151958645677645/10158538277832645/?type=3,,Giorgia Meloni @GiorgiaMeloni Il Tar accoglie il ricorso di Conte e Lamorgese e sospende l'ordinanza di #Musumeci. Il Governo Pd-M5S abbandona i siciliani e si accanisce contro chi difende i confini e la salute. Fdl è al fianco di Musumeci e continuerà a battersi contro la furia mmigrazionista della sinistra,,,,,1.48
